delta	depth_index	found_depth	found_length	known_length	owner_rank	puzzle_id	run_puzzle_id	solution_path	source_file	source_index	source_solution	variant
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.U.FR.-B.-FR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.U.FR.-B.-BR.-FR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.-L.-B.-BL.DL.-BR.B.DR.-BR.-DL.-DR.-BR.-R.-BR.-B.BL.BR.FR.BR.U.-BR.-D.-BL.-U.R.BR.BR.-R.-BR.-DR.D.BR.DR.R.-B.U.-BR.-BL.U.BL.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.U.-U.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.D.-U.R.-D.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-D.-U.R.D.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.F.-F.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-F.F.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.B.-U.R.-B.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-B.-U.R.B.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.L.-L.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-L.L.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.DR.-DR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-DR.DR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.BL.-BL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-BL.BL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.FR.-FR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-FR.FR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.BR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-BR.BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.FL.-U.R.-FL.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-FL.-U.R.FL.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.R.-R.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-R.R.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.DL.-DL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-BR.-DL.DL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.FR.-FR.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.FR.-BR.-FR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.-L.-B.-BL.DL.-BR.B.DR.-BR.-DL.-DR.-BR.-R.-BR.-B.BL.BR.FR.BR.U.-BR.-D.-BL.-U.R.BR.BR.-R.-BR.-DR.D.BR.DR.-B.R.U.-BR.-BL.U.BL.-DR	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.FR.-D.-DR.D.DR.-B.-BR.-BR.BL.BR.-U.R.U.-DR.U.-BL.-BR.U.-BL.-U.BL.-U.BR.BR.U.-BR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.U.-L.-B.L.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.U.-L.-B.-BR.L.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.FR.-D.-BR.U.R.BR.-L.-DR.-F.R.U.-R.D.DR.-B.F.-BR.-U.F.L.-DR.-U.-L.-F.U.L.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.-B.-DL.U.-BR.DL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.-B.-DL.U.DL.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-L.L.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-L.-BR.L.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.FR.-D.-BR.U.R.BR.-L.-DR.-F.R.U.-R.D.DR.-B.-BR.F.-U.-DR.F.L.-U.-L.-F.U.L.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-DL.-BR.DL.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-DL.DL.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.-BR.BL.BR.FR.-D.-U.-BR.R.U.U.BR.-DR.-BR.-BL.-BL.-L.U.L.BL.-U.D.BR.DR.-B.-BR.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.U.FR.-FR.-B.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-D.-BR.U.F.-R.BR.R.-DR.D.DR.-BL.-F.-B.-U.U.U.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.-DR.-DL.BR.-B.-BR.-BR.-R.-BR.BL.BR.FR.-D.-U.-BR.R.U.U.BR.-DR.-BR.-BL.-BL.-L.U.L.BL.D.-U.BR.DR.-B.-BR.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.B.-B.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
1	70	71	76	75	7	703	703	B.BL.-U.FL.D.F.-FL.-L.U.-BR.B.-FL.DL.BL.-U.-L.BL.F.-FR.DR.FR.-D.FR.-DR.-BR.-BR.BL.B.D.DL.-FL.D.FL.-D.DL.D.DR.-L.-B.-BL.DL.B.U.-DR.BR.-DL.-B.BR.-U.-BR.BL.-BR.-BR.-R.FR.-BR.U.F.-R.BR.-BL.-D.-DR.D.DR.R.-F.U.-B.-U.U.-BR.-U.R.-DR.U	solve_bucket_fresh_len75_all_k1_5_bw30m_prebuilt.tsv	0		original
